
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 1.906000e-03      2.499443e+00      8.734082e-01     -2.582834e-04     
 1.908000e-03      2.499453e+00      8.734034e-01     -2.582837e-04     
 1.910000e-03      2.499464e+00      8.733985e-01     -2.582840e-04     
 1.912000e-03      2.499474e+00      8.733936e-01     -2.582843e-04     
 1.914000e-03      2.499485e+00      8.733887e-01     -2.582846e-04     
 1.916000e-03      2.499496e+00      8.733838e-01     -2.582849e-04     
 1.918000e-03      2.499507e+00      8.733788e-01     -2.582852e-04     
 1.920000e-03      2.499518e+00      8.733737e-01     -2.582855e-04     
 1.922000e-03      2.499529e+00      8.733687e-01     -2.582858e-04     
 1.924000e-03      2.499540e+00      8.733636e-01     -2.582862e-04     
 1.926000e-03      2.499551e+00      8.733585e-01     -2.582865e-04     
 1.928000e-03      2.499562e+00      8.733533e-01     -2.582868e-04     
 1.930000e-03      2.499574e+00      8.733481e-01     -2.582871e-04     
 1.932000e-03      2.499585e+00      8.733429e-01     -2.582875e-04     
 1.934000e-03      2.499597e+00      8.733377e-01     -2.582878e-04     
 1.936000e-03      2.499608e+00      8.733324e-01     -2.582881e-04     
 1.938000e-03      2.499620e+00      8.733271e-01     -2.582884e-04     
 1.940000e-03      2.499631e+00      8.733218e-01     -2.582888e-04     
 1.942000e-03      2.499643e+00      8.733165e-01     -2.582891e-04     
 1.944000e-03      2.499655e+00      8.733111e-01     -2.582894e-04     
 1.946000e-03      2.499667e+00      8.733057e-01     -2.582898e-04     
 1.948000e-03      2.499679e+00      8.733003e-01     -2.582901e-04     
 1.950000e-03      2.499690e+00      8.732949e-01     -2.582905e-04     
 1.952000e-03      2.499702e+00      8.732894e-01     -2.582908e-04     
 1.954000e-03      2.499714e+00      8.732839e-01     -2.582911e-04     
 1.956000e-03      2.499727e+00      8.732785e-01     -2.582915e-04     
 1.958000e-03      2.499739e+00      8.732729e-01     -2.582918e-04     
 1.960000e-03      2.499751e+00      8.732674e-01     -2.582922e-04     
 1.962000e-03      2.499763e+00      8.732619e-01     -2.582925e-04     
 1.964000e-03      2.499775e+00      8.732563e-01     -2.582929e-04     
 1.966000e-03      2.499787e+00      8.732508e-01     -2.582932e-04     
 1.968000e-03      2.499800e+00      8.732452e-01     -2.582936e-04     
 1.970000e-03      2.499812e+00      8.732396e-01     -2.582939e-04     
 1.972000e-03      2.499824e+00      8.732340e-01     -2.582943e-04     
 1.974000e-03      2.499837e+00      8.732284e-01     -2.582946e-04     
 1.976000e-03      2.499849e+00      8.732228e-01     -2.582950e-04     
 1.978000e-03      2.499862e+00      8.732171e-01     -2.582953e-04     
 1.980000e-03      2.499874e+00      8.732115e-01     -2.582957e-04     
 1.982000e-03      2.499887e+00      8.732059e-01     -2.582960e-04     
 1.984000e-03      2.499899e+00      8.732002e-01     -2.582964e-04     
 1.986000e-03      2.499912e+00      8.731946e-01     -2.582967e-04     
 1.988000e-03      2.499924e+00      8.731889e-01     -2.582971e-04     
 1.990000e-03      2.499937e+00      8.731832e-01     -2.582974e-04     
 1.992000e-03      2.499949e+00      8.731776e-01     -2.582978e-04     
 1.994000e-03      2.499962e+00      8.731719e-01     -2.582982e-04     
 1.996000e-03      2.499974e+00      8.731662e-01     -2.582985e-04     
 1.998000e-03      2.499987e+00      8.731606e-01     -2.582989e-04     
 2.000000e-03      2.500000e+00      8.731549e-01     -2.582992e-04     
 2.002000e-03      2.500012e+00      8.731493e-01     -2.582996e-04     
 2.004000e-03      2.500025e+00      8.731436e-01     -2.582999e-04     
 2.006000e-03      2.500037e+00      8.731379e-01     -2.583003e-04     
 2.008000e-03      2.500050e+00      8.731323e-01     -2.583006e-04     
 2.010000e-03      2.500062e+00      8.731267e-01     -2.583010e-04     
 2.012000e-03      2.500075e+00      8.731210e-01     -2.583013e-04     
 2.014000e-03      2.500087e+00      8.731154e-01     -2.583017e-04     
 2.016000e-03      2.500100e+00      8.731098e-01     -2.583020e-04     
 2.018000e-03      2.500112e+00      8.731042e-01     -2.583024e-04     
 2.020000e-03      2.500125e+00      8.730986e-01     -2.583027e-04     
 2.022000e-03      2.500137e+00      8.730930e-01     -2.583031e-04     
 2.024000e-03      2.500150e+00      8.730874e-01     -2.583034e-04     
 2.026000e-03      2.500162e+00      8.730818e-01     -2.583038e-04     
 2.028000e-03      2.500175e+00      8.730763e-01     -2.583041e-04     
 2.030000e-03      2.500187e+00      8.730708e-01     -2.583045e-04     
 2.032000e-03      2.500199e+00      8.730652e-01     -2.583048e-04     
 2.034000e-03      2.500212e+00      8.730597e-01     -2.583052e-04     
 2.036000e-03      2.500224e+00      8.730542e-01     -2.583055e-04     
 2.038000e-03      2.500236e+00      8.730488e-01     -2.583059e-04     
 2.040000e-03      2.500248e+00      8.730433e-01     -2.583062e-04     
 2.042000e-03      2.500260e+00      8.730379e-01     -2.583065e-04     
 2.044000e-03      2.500272e+00      8.730325e-01     -2.583069e-04     
 2.046000e-03      2.500285e+00      8.730271e-01     -2.583072e-04     
 2.048000e-03      2.500297e+00      8.730217e-01     -2.583076e-04     
 2.050000e-03      2.500309e+00      8.730164e-01     -2.583079e-04     
 2.052000e-03      2.500320e+00      8.730111e-01     -2.583082e-04     
 2.054000e-03      2.500332e+00      8.730058e-01     -2.583086e-04     
 2.056000e-03      2.500344e+00      8.730005e-01     -2.583089e-04     
 2.058000e-03      2.500356e+00      8.729953e-01     -2.583092e-04     
 2.060000e-03      2.500368e+00      8.729901e-01     -2.583095e-04     
 2.062000e-03      2.500379e+00      8.729849e-01     -2.583099e-04     
 2.064000e-03      2.500391e+00      8.729797e-01     -2.583102e-04     
 2.066000e-03      2.500402e+00      8.729746e-01     -2.583105e-04     
 2.068000e-03      2.500414e+00      8.729695e-01     -2.583108e-04     
 2.070000e-03      2.500425e+00      8.729644e-01     -2.583111e-04     
 2.072000e-03      2.500437e+00      8.729594e-01     -2.583115e-04     
 2.074000e-03      2.500448e+00      8.729544e-01     -2.583118e-04     
 2.076000e-03      2.500459e+00      8.729494e-01     -2.583121e-04     
 2.078000e-03      2.500470e+00      8.729445e-01     -2.583124e-04     
 2.080000e-03      2.500481e+00      8.729396e-01     -2.583127e-04     
 2.082000e-03      2.500492e+00      8.729347e-01     -2.583130e-04     
 2.084000e-03      2.500503e+00      8.729299e-01     -2.583133e-04     
 2.086000e-03      2.500514e+00      8.729251e-01     -2.583136e-04     
 2.088000e-03      2.500525e+00      8.729204e-01     -2.583139e-04     
 2.090000e-03      2.500535e+00      8.729157e-01     -2.583142e-04     
 2.092000e-03      2.500546e+00      8.729110e-01     -2.583145e-04     
 2.094000e-03      2.500556e+00      8.729064e-01     -2.583148e-04     
 2.096000e-03      2.500567e+00      8.729018e-01     -2.583151e-04     
 2.098000e-03      2.500577e+00      8.728972e-01     -2.583153e-04     
 2.100000e-03      2.500587e+00      8.728927e-01     -2.583156e-04     
 2.102000e-03      2.500597e+00      8.728882e-01     -2.583159e-04     
 2.104000e-03      2.500607e+00      8.728838e-01     -2.583162e-04     
 2.106000e-03      2.500617e+00      8.728794e-01     -2.583165e-04     
 2.108000e-03      2.500627e+00      8.728751e-01     -2.583167e-04     
 2.110000e-03      2.500637e+00      8.728708e-01     -2.583170e-04     
 2.112000e-03      2.500647e+00      8.728666e-01     -2.583173e-04     
 2.114000e-03      2.500656e+00      8.728624e-01     -2.583175e-04     
 2.116000e-03      2.500666e+00      8.728582e-01     -2.583178e-04     
 2.118000e-03      2.500675e+00      8.728541e-01     -2.583180e-04     
 2.120000e-03      2.500684e+00      8.728501e-01     -2.583183e-04     
 2.122000e-03      2.500693e+00      8.728461e-01     -2.583185e-04     
 2.124000e-03      2.500702e+00      8.728421e-01     -2.583188e-04     
 2.126000e-03      2.500711e+00      8.728382e-01     -2.583190e-04     
 2.128000e-03      2.500720e+00      8.728344e-01     -2.583193e-04     
 2.130000e-03      2.500728e+00      8.728306e-01     -2.583195e-04     
 2.132000e-03      2.500737e+00      8.728268e-01     -2.583198e-04     
 2.134000e-03      2.500745e+00      8.728231e-01     -2.583200e-04     
 2.136000e-03      2.500754e+00      8.728195e-01     -2.583202e-04     
 2.138000e-03      2.500762e+00      8.728159e-01     -2.583204e-04     
 2.140000e-03      2.500770e+00      8.728124e-01     -2.583207e-04     
 2.142000e-03      2.500778e+00      8.728089e-01     -2.583209e-04     
 2.144000e-03      2.500786e+00      8.728055e-01     -2.583211e-04     
 2.146000e-03      2.500793e+00      8.728021e-01     -2.583213e-04     
 2.148000e-03      2.500801e+00      8.727988e-01     -2.583215e-04     
 2.150000e-03      2.500809e+00      8.727955e-01     -2.583217e-04     
 2.152000e-03      2.500816e+00      8.727923e-01     -2.583219e-04     
 2.154000e-03      2.500823e+00      8.727892e-01     -2.583221e-04     
 2.156000e-03      2.500830e+00      8.727861e-01     -2.583223e-04     
 2.158000e-03      2.500837e+00      8.727831e-01     -2.583225e-04     
 2.160000e-03      2.500844e+00      8.727801e-01     -2.583227e-04     
 2.162000e-03      2.500850e+00      8.727772e-01     -2.583229e-04     
 2.164000e-03      2.500857e+00      8.727744e-01     -2.583230e-04     
 2.166000e-03      2.500863e+00      8.727716e-01     -2.583232e-04     
 2.168000e-03      2.500870e+00      8.727689e-01     -2.583234e-04     
 2.170000e-03      2.500876e+00      8.727662e-01     -2.583235e-04     
 2.172000e-03      2.500882e+00      8.727636e-01     -2.583237e-04     
 2.174000e-03      2.500888e+00      8.727611e-01     -2.583239e-04     
 2.176000e-03      2.500893e+00      8.727586e-01     -2.583240e-04     
 2.178000e-03      2.500899e+00      8.727562e-01     -2.583242e-04     
 2.180000e-03      2.500904e+00      8.727538e-01     -2.583243e-04     
 2.182000e-03      2.500910e+00      8.727515e-01     -2.583245e-04     
 2.184000e-03      2.500915e+00      8.727493e-01     -2.583246e-04     
 2.186000e-03      2.500920e+00      8.727471e-01     -2.583247e-04     
 2.188000e-03      2.500925e+00      8.727451e-01     -2.583249e-04     
 2.190000e-03      2.500929e+00      8.727430e-01     -2.583250e-04     
 2.192000e-03      2.500934e+00      8.727411e-01     -2.583251e-04     
 2.194000e-03      2.500938e+00      8.727392e-01     -2.583252e-04     
 2.196000e-03      2.500942e+00      8.727373e-01     -2.583254e-04     
 2.198000e-03      2.500947e+00      8.727356e-01     -2.583255e-04     
 2.200000e-03      2.500951e+00      8.727339e-01     -2.583256e-04     
 2.202000e-03      2.500954e+00      8.727322e-01     -2.583257e-04     
 2.204000e-03      2.500958e+00      8.727307e-01     -2.583258e-04     
 2.206000e-03      2.500962e+00      8.727292e-01     -2.583259e-04     
 2.208000e-03      2.500965e+00      8.727277e-01     -2.583260e-04     
 2.210000e-03      2.500968e+00      8.727264e-01     -2.583260e-04     
 2.212000e-03      2.500971e+00      8.727251e-01     -2.583261e-04     
 2.214000e-03      2.500974e+00      8.727238e-01     -2.583262e-04     
 2.216000e-03      2.500977e+00      8.727227e-01     -2.583263e-04     
 2.218000e-03      2.500979e+00      8.727216e-01     -2.583263e-04     
 2.220000e-03      2.500982e+00      8.727205e-01     -2.583264e-04     
 2.222000e-03      2.500984e+00      8.727196e-01     -2.583265e-04     
 2.224000e-03      2.500986e+00      8.727187e-01     -2.583265e-04     
 2.226000e-03      2.500988e+00      8.727179e-01     -2.583266e-04     
 2.228000e-03      2.500990e+00      8.727171e-01     -2.583266e-04     
 2.230000e-03      2.500992e+00      8.727164e-01     -2.583267e-04     
 2.232000e-03      2.500993e+00      8.727158e-01     -2.583267e-04     
 2.234000e-03      2.500994e+00      8.727153e-01     -2.583267e-04     
 2.236000e-03      2.500996e+00      8.727148e-01     -2.583268e-04     
 2.238000e-03      2.500997e+00      8.727144e-01     -2.583268e-04     
 2.240000e-03      2.500998e+00      8.727140e-01     -2.583268e-04     
 2.242000e-03      2.500998e+00      8.727138e-01     -2.583268e-04     
 2.244000e-03      2.500999e+00      8.727136e-01     -2.583268e-04     
 2.246000e-03      2.500999e+00      8.727134e-01     -2.583269e-04     
 2.248000e-03      2.500999e+00      8.727134e-01     -2.583269e-04     
 2.250000e-03      2.501000e+00      8.727134e-01     -2.583269e-04     
 2.252000e-03      2.500999e+00      8.727134e-01     -2.583268e-04     
 2.254000e-03      2.500999e+00      8.727136e-01     -2.583268e-04     
 2.256000e-03      2.500999e+00      8.727138e-01     -2.583268e-04     
 2.258000e-03      2.500998e+00      8.727141e-01     -2.583268e-04     
 2.260000e-03      2.500998e+00      8.727144e-01     -2.583268e-04     
 2.262000e-03      2.500997e+00      8.727149e-01     -2.583268e-04     
 2.264000e-03      2.500996e+00      8.727154e-01     -2.583267e-04     
 2.266000e-03      2.500994e+00      8.727159e-01     -2.583267e-04     
 2.268000e-03      2.500993e+00      8.727165e-01     -2.583267e-04     
 2.270000e-03      2.500992e+00      8.727172e-01     -2.583266e-04     
 2.272000e-03      2.500990e+00      8.727180e-01     -2.583266e-04     
 2.274000e-03      2.500988e+00      8.727189e-01     -2.583265e-04     
 2.276000e-03      2.500986e+00      8.727198e-01     -2.583265e-04     
 2.278000e-03      2.500984e+00      8.727207e-01     -2.583264e-04     
 2.280000e-03      2.500982e+00      8.727218e-01     -2.583263e-04     
 2.282000e-03      2.500979e+00      8.727229e-01     -2.583263e-04     
 2.284000e-03      2.500977e+00      8.727241e-01     -2.583262e-04     
 2.286000e-03      2.500974e+00      8.727253e-01     -2.583261e-04     
 2.288000e-03      2.500971e+00      8.727266e-01     -2.583260e-04     
 2.290000e-03      2.500968e+00      8.727280e-01     -2.583259e-04     
 2.292000e-03      2.500965e+00      8.727294e-01     -2.583258e-04     
 2.294000e-03      2.500962e+00      8.727310e-01     -2.583258e-04     
 2.296000e-03      2.500958e+00      8.727325e-01     -2.583257e-04     
 2.298000e-03      2.500954e+00      8.727342e-01     -2.583256e-04     
 2.300000e-03      2.500951e+00      8.727359e-01     -2.583254e-04     
 2.302000e-03      2.500947e+00      8.727377e-01     -2.583253e-04     
 2.304000e-03      2.500942e+00      8.727395e-01     -2.583252e-04     
 2.306000e-03      2.500938e+00      8.727414e-01     -2.583251e-04     
 2.308000e-03      2.500934e+00      8.727434e-01     -2.583250e-04     
 2.310000e-03      2.500929e+00      8.727455e-01     -2.583248e-04     
 2.312000e-03      2.500925e+00      8.727476e-01     -2.583247e-04     
 2.314000e-03      2.500920e+00      8.727497e-01     -2.583246e-04     
 2.316000e-03      2.500915e+00      8.727520e-01     -2.583244e-04     
 2.318000e-03      2.500910e+00      8.727543e-01     -2.583243e-04     
 2.320000e-03      2.500904e+00      8.727566e-01     -2.583241e-04     
 2.322000e-03      2.500899e+00      8.727591e-01     -2.583240e-04     
 2.324000e-03      2.500893e+00      8.727615e-01     -2.583238e-04     
 2.326000e-03      2.500888e+00      8.727641e-01     -2.583237e-04     
 2.328000e-03      2.500882e+00      8.727667e-01     -2.583235e-04     
 2.330000e-03      2.500876e+00      8.727694e-01     -2.583233e-04     
 2.332000e-03      2.500870e+00      8.727721e-01     -2.583232e-04     
 2.334000e-03      2.500863e+00      8.727749e-01     -2.583230e-04     
 2.336000e-03      2.500857e+00      8.727778e-01     -2.583228e-04     
 2.338000e-03      2.500850e+00      8.727807e-01     -2.583226e-04     
 2.340000e-03      2.500844e+00      8.727837e-01     -2.583225e-04     
 2.342000e-03      2.500837e+00      8.727867e-01     -2.583223e-04     
 2.344000e-03      2.500830e+00      8.727898e-01     -2.583221e-04     
 2.346000e-03      2.500823e+00      8.727929e-01     -2.583219e-04     
 2.348000e-03      2.500816e+00      8.727961e-01     -2.583217e-04     
 2.350000e-03      2.500809e+00      8.727994e-01     -2.583215e-04     
 2.352000e-03      2.500801e+00      8.728027e-01     -2.583213e-04     
 2.354000e-03      2.500793e+00      8.728061e-01     -2.583210e-04     
 2.356000e-03      2.500786e+00      8.728095e-01     -2.583208e-04     
 2.358000e-03      2.500778e+00      8.728130e-01     -2.583206e-04     
 2.360000e-03      2.500770e+00      8.728166e-01     -2.583204e-04     
 2.362000e-03      2.500762e+00      8.728202e-01     -2.583202e-04     
 2.364000e-03      2.500754e+00      8.728238e-01     -2.583199e-04     
 2.366000e-03      2.500745e+00      8.728275e-01     -2.583197e-04     
 2.368000e-03      2.500737e+00      8.728313e-01     -2.583195e-04     
 2.370000e-03      2.500728e+00      8.728351e-01     -2.583192e-04     
 2.372000e-03      2.500720e+00      8.728390e-01     -2.583190e-04     
 2.374000e-03      2.500711e+00      8.728429e-01     -2.583187e-04     
 2.376000e-03      2.500702e+00      8.728468e-01     -2.583185e-04     
 2.378000e-03      2.500693e+00      8.728508e-01     -2.583182e-04     
 2.380000e-03      2.500684e+00      8.728549e-01     -2.583180e-04     
 2.382000e-03      2.500675e+00      8.728590e-01     -2.583177e-04     
 2.384000e-03      2.500666e+00      8.728632e-01     -2.583175e-04     
 2.386000e-03      2.500656e+00      8.728674e-01     -2.583172e-04     
 2.388000e-03      2.500647e+00      8.728716e-01     -2.583169e-04     
 2.390000e-03      2.500637e+00      8.728759e-01     -2.583167e-04     
 2.392000e-03      2.500627e+00      8.728803e-01     -2.583164e-04     
 2.394000e-03      2.500617e+00      8.728846e-01     -2.583161e-04     
 2.396000e-03      2.500607e+00      8.728891e-01     -2.583159e-04     
 2.398000e-03      2.500597e+00      8.728935e-01     -2.583156e-04     
 2.400000e-03      2.500587e+00      8.728981e-01     -2.583153e-04     
 2.402000e-03      2.500577e+00      8.729026e-01     -2.583150e-04     
 2.404000e-03      2.500567e+00      8.729072e-01     -2.583147e-04     
 2.406000e-03      2.500556e+00      8.729119e-01     -2.583144e-04     
 2.408000e-03      2.500546e+00      8.729165e-01     -2.583141e-04     
 2.410000e-03      2.500535e+00      8.729213e-01     -2.583138e-04     
 2.412000e-03      2.500525e+00      8.729260e-01     -2.583135e-04     
 2.414000e-03      2.500514e+00      8.729308e-01     -2.583132e-04     
 2.416000e-03      2.500503e+00      8.729356e-01     -2.583129e-04     
 2.418000e-03      2.500492e+00      8.729405e-01     -2.583126e-04     
 2.420000e-03      2.500481e+00      8.729454e-01     -2.583123e-04     
 2.422000e-03      2.500470e+00      8.729503e-01     -2.583120e-04     
 2.424000e-03      2.500459e+00      8.729553e-01     -2.583117e-04     
 2.426000e-03      2.500448e+00      8.729603e-01     -2.583114e-04     
 2.428000e-03      2.500437e+00      8.729654e-01     -2.583111e-04     
 2.430000e-03      2.500425e+00      8.729704e-01     -2.583108e-04     
 2.432000e-03      2.500414e+00      8.729755e-01     -2.583104e-04     
 2.434000e-03      2.500402e+00      8.729807e-01     -2.583101e-04     
 2.436000e-03      2.500391e+00      8.729858e-01     -2.583098e-04     
 2.438000e-03      2.500379e+00      8.729910e-01     -2.583095e-04     
 2.440000e-03      2.500368e+00      8.729962e-01     -2.583091e-04     
 2.442000e-03      2.500356e+00      8.730015e-01     -2.583088e-04     
 2.444000e-03      2.500344e+00      8.730067e-01     -2.583085e-04     
 2.446000e-03      2.500332e+00      8.730120e-01     -2.583082e-04     
 2.448000e-03      2.500320e+00      8.730174e-01     -2.583078e-04     
 2.450000e-03      2.500309e+00      8.730227e-01     -2.583075e-04     
 2.452000e-03      2.500297e+00      8.730281e-01     -2.583072e-04     
 2.454000e-03      2.500285e+00      8.730335e-01     -2.583068e-04     
 2.456000e-03      2.500272e+00      8.730389e-01     -2.583065e-04     
 2.458000e-03      2.500260e+00      8.730443e-01     -2.583061e-04     
 2.460000e-03      2.500248e+00      8.730497e-01     -2.583058e-04     
 2.462000e-03      2.500236e+00      8.730552e-01     -2.583055e-04     
 2.464000e-03      2.500224e+00      8.730607e-01     -2.583051e-04     
 2.466000e-03      2.500212e+00      8.730662e-01     -2.583048e-04     
 2.468000e-03      2.500199e+00      8.730717e-01     -2.583044e-04     
 2.470000e-03      2.500187e+00      8.730773e-01     -2.583041e-04     
 2.472000e-03      2.500175e+00      8.730828e-01     -2.583037e-04     
 2.474000e-03      2.500162e+00      8.730884e-01     -2.583034e-04     
 2.476000e-03      2.500150e+00      8.730940e-01     -2.583030e-04     
 2.478000e-03      2.500137e+00      8.730995e-01     -2.583027e-04     
 2.480000e-03      2.500125e+00      8.731051e-01     -2.583023e-04     
 2.482000e-03      2.500112e+00      8.731107e-01     -2.583020e-04     
 2.484000e-03      2.500100e+00      8.731164e-01     -2.583016e-04     
 2.486000e-03      2.500087e+00      8.731220e-01     -2.583013e-04     
 2.488000e-03      2.500075e+00      8.731276e-01     -2.583009e-04     
 2.490000e-03      2.500062e+00      8.731333e-01     -2.583006e-04     
 2.492000e-03      2.500050e+00      8.731389e-01     -2.583002e-04     
 2.494000e-03      2.500037e+00      8.731446e-01     -2.582999e-04     
 2.496000e-03      2.500025e+00      8.731502e-01     -2.582995e-04     
 2.498000e-03      2.500012e+00      8.731559e-01     -2.582992e-04     
 2.500000e-03      2.500000e+00      8.731615e-01     -2.582988e-04     
 2.502000e-03      2.499987e+00      8.731672e-01     -2.582984e-04     
 2.504000e-03      2.499974e+00      8.731729e-01     -2.582981e-04     
 2.506000e-03      2.499962e+00      8.731785e-01     -2.582977e-04     
 2.508000e-03      2.499949e+00      8.731842e-01     -2.582974e-04     
 2.510000e-03      2.499937e+00      8.731898e-01     -2.582970e-04     
 2.512000e-03      2.499924e+00      8.731955e-01     -2.582967e-04     
 2.514000e-03      2.499912e+00      8.732011e-01     -2.582963e-04     
 2.516000e-03      2.499899e+00      8.732068e-01     -2.582960e-04     
 2.518000e-03      2.499887e+00      8.732124e-01     -2.582956e-04     
 2.520000e-03      2.499874e+00      8.732181e-01     -2.582953e-04     
 2.522000e-03      2.499862e+00      8.732237e-01     -2.582949e-04     
 2.524000e-03      2.499849e+00      8.732293e-01     -2.582946e-04     
 2.526000e-03      2.499837e+00      8.732349e-01     -2.582942e-04     
 2.528000e-03      2.499824e+00      8.732405e-01     -2.582939e-04     
 2.530000e-03      2.499812e+00      8.732461e-01     -2.582935e-04     
 2.532000e-03      2.499800e+00      8.732517e-01     -2.582932e-04     
 2.534000e-03      2.499787e+00      8.732572e-01     -2.582928e-04     
 2.536000e-03      2.499775e+00      8.732628e-01     -2.582925e-04     
 2.538000e-03      2.499763e+00      8.732683e-01     -2.582921e-04     
 2.540000e-03      2.499751e+00      8.732738e-01     -2.582918e-04     
 2.542000e-03      2.499739e+00      8.732793e-01     -2.582914e-04     
 2.544000e-03      2.499727e+00      8.732848e-01     -2.582911e-04     
 2.546000e-03      2.499714e+00      8.732903e-01     -2.582907e-04     
 2.548000e-03      2.499702e+00      8.732957e-01     -2.582904e-04     
 2.550000e-03      2.499690e+00      8.733011e-01     -2.582901e-04     
 2.552000e-03      2.499679e+00      8.733065e-01     -2.582897e-04     
 2.554000e-03      2.499667e+00      8.733119e-01     -2.582894e-04     
 2.556000e-03      2.499655e+00      8.733173e-01     -2.582891e-04     
 2.558000e-03      2.499643e+00      8.733226e-01     -2.582887e-04     
 2.560000e-03      2.499631e+00      8.733279e-01     -2.582884e-04     
 2.562000e-03      2.499620e+00      8.733332e-01     -2.582881e-04     
 2.564000e-03      2.499608e+00      8.733385e-01     -2.582877e-04     
 2.566000e-03      2.499597e+00      8.733437e-01     -2.582874e-04     
 2.568000e-03      2.499585e+00      8.733489e-01     -2.582871e-04     
 2.570000e-03      2.499574e+00      8.733541e-01     -2.582868e-04     
 2.572000e-03      2.499562e+00      8.733592e-01     -2.582864e-04     
 2.574000e-03      2.499551e+00      8.733643e-01     -2.582861e-04     
 2.576000e-03      2.499540e+00      8.733694e-01     -2.582858e-04     
 2.578000e-03      2.499529e+00      8.733745e-01     -2.582855e-04     
 2.580000e-03      2.499518e+00      8.733795e-01     -2.582852e-04     
 2.582000e-03      2.499507e+00      8.733845e-01     -2.582848e-04     
 2.584000e-03      2.499496e+00      8.733894e-01     -2.582845e-04     
 2.586000e-03      2.499485e+00      8.733943e-01     -2.582842e-04     
 2.588000e-03      2.499474e+00      8.733992e-01     -2.582839e-04     
 2.590000e-03      2.499464e+00      8.734040e-01     -2.582836e-04     
 2.592000e-03      2.499453e+00      8.734089e-01     -2.582833e-04     
 2.594000e-03      2.499443e+00      8.734136e-01     -2.582830e-04     
 2.596000e-03      2.499432e+00      8.734183e-01     -2.582827e-04     
 2.598000e-03      2.499422e+00      8.734230e-01     -2.582824e-04     
 2.600000e-03      2.499412e+00      8.734277e-01     -2.582821e-04     
 2.602000e-03      2.499402e+00      8.734323e-01     -2.582819e-04     
 2.604000e-03      2.499392e+00      8.734368e-01     -2.582816e-04     
 2.606000e-03      2.499382e+00      8.734413e-01     -2.582813e-04     
 2.608000e-03      2.499372e+00      8.734458e-01     -2.582810e-04     
 2.610000e-03      2.499362e+00      8.734503e-01     -2.582807e-04     
 2.612000e-03      2.499352e+00      8.734546e-01     -2.582805e-04     
 2.614000e-03      2.499343e+00      8.734590e-01     -2.582802e-04     
 2.616000e-03      2.499333e+00      8.734633e-01     -2.582799e-04     
 2.618000e-03      2.499324e+00      8.734675e-01     -2.582797e-04     
 2.620000e-03      2.499315e+00      8.734717e-01     -2.582794e-04     
 2.622000e-03      2.499306e+00      8.734758e-01     -2.582791e-04     
 2.624000e-03      2.499297e+00      8.734799e-01     -2.582789e-04     
 2.626000e-03      2.499288e+00      8.734840e-01     -2.582786e-04     
 2.628000e-03      2.499279e+00      8.734880e-01     -2.582784e-04     
 2.630000e-03      2.499271e+00      8.734919e-01     -2.582781e-04     
 2.632000e-03      2.499262e+00      8.734958e-01     -2.582779e-04     
 2.634000e-03      2.499254e+00      8.734996e-01     -2.582776e-04     
 2.636000e-03      2.499245e+00      8.735034e-01     -2.582774e-04     
 2.638000e-03      2.499237e+00      8.735072e-01     -2.582772e-04     
 2.640000e-03      2.499229e+00      8.735108e-01     -2.582769e-04     
 2.642000e-03      2.499221e+00      8.735144e-01     -2.582767e-04     
 2.644000e-03      2.499213e+00      8.735180e-01     -2.582765e-04     
 2.646000e-03      2.499206e+00      8.735215e-01     -2.582763e-04     
 2.648000e-03      2.499198e+00      8.735250e-01     -2.582761e-04     
 2.650000e-03      2.499190e+00      8.735284e-01     -2.582758e-04     
 2.652000e-03      2.499183e+00      8.735317e-01     -2.582756e-04     
 2.654000e-03      2.499176e+00      8.735350e-01     -2.582754e-04     
 2.656000e-03      2.499169e+00      8.735382e-01     -2.582752e-04     
 2.658000e-03      2.499162e+00      8.735413e-01     -2.582750e-04     
 2.660000e-03      2.499155e+00      8.735444e-01     -2.582748e-04     
 2.662000e-03      2.499149e+00      8.735475e-01     -2.582746e-04     
 2.664000e-03      2.499142e+00      8.735504e-01     -2.582745e-04     
 2.666000e-03      2.499136e+00      8.735533e-01     -2.582743e-04     
 2.668000e-03      2.499129e+00      8.735562e-01     -2.582741e-04     
 2.670000e-03      2.499123e+00      8.735590e-01     -2.582739e-04     
 2.672000e-03      2.499117e+00      8.735617e-01     -2.582738e-04     
 2.674000e-03      2.499111e+00      8.735643e-01     -2.582736e-04     
 2.676000e-03      2.499106e+00      8.735669e-01     -2.582734e-04     
 2.678000e-03      2.499100e+00      8.735694e-01     -2.582733e-04     
 2.680000e-03      2.499095e+00      8.735719e-01     -2.582731e-04     
 2.682000e-03      2.499089e+00      8.735743e-01     -2.582730e-04     
 2.684000e-03      2.499084e+00      8.735766e-01     -2.582728e-04     
 2.686000e-03      2.499079e+00      8.735789e-01     -2.582727e-04     
 2.688000e-03      2.499074e+00      8.735811e-01     -2.582725e-04     
 2.690000e-03      2.499070e+00      8.735832e-01     -2.582724e-04     
 2.692000e-03      2.499065e+00      8.735853e-01     -2.582723e-04     
 2.694000e-03      2.499061e+00      8.735873e-01     -2.582722e-04     
 2.696000e-03      2.499057e+00      8.735892e-01     -2.582720e-04     
 2.698000e-03      2.499052e+00      8.735910e-01     -2.582719e-04     
 2.700000e-03      2.499048e+00      8.735928e-01     -2.582718e-04     
